,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3745,Color,Fred Walton,96.0,89.0,17.0,85.0,Deborah Foreman,690.0,12947763.0,Horror|Mystery,Thomas F. Wilson,10624,1160,Clayton Rohner,0.0,125.0,English,USA,5000000.0,1986.0,190.0,6.2,2.35,0
3746,Color,Barry Levinson,42.0,110.0,272.0,551.0,Daniel Stern,801.0,14100000.0,Comedy|Drama,Steve Guttenberg,14995,2943,Ellen Barkin,6.0,87.0,English,USA,5000000.0,1982.0,796.0,7.2,1.85,0
3747,Color,Steve Carver,29.0,107.0,8.0,268.0,William Sanderson,926.0,12200000.0,Action|Crime|Drama|Thriller|Western,David Carradine,7973,2383,Robert Beltran,0.0,65.0,English,USA,5000000.0,1983.0,400.0,6.3,1.85,0
3748,Color,Gonzalo López-Gallego,228.0,86.0,17.0,205.0,Ryan Robbins,520.0,17683670.0,Horror|Mystery|Sci-Fi|Thriller,Warren Christie,47227,1520,Andrew Airlie,0.0,323.0,English,USA,5000000.0,2011.0,270.0,5.2,1.33,0
3749,Color,Christine Jeffs,195.0,91.0,19.0,260.0,Mary Lynn Rajskub,968.0,12055108.0,Comedy|Drama,Clifton Collins Jr.,61151,2528,Paul Dooley,0.0,134.0,English,USA,8000000.0,2008.0,934.0,6.9,2.35,0
3750,Color,John Erick Dowdle,203.0,103.0,66.0,13.0,Claire Geare,155.0,27285953.0,Action|Thriller,Sterling Jerins,48675,259,Sahajak Boonthanakit,0.0,214.0,English,USA,5000000.0,2015.0,78.0,6.8,1.85,16000
3754,Color,Bill Duke,45.0,99.0,1000.0,409.0,Jenifer Lewis,849.0,10572742.0,Drama|Romance,Eddie Cibrian,2326,2269,Wood Harris,1.0,21.0,English,USA,8000000.0,2009.0,578.0,6.1,1.85,738
3757,Color,Mamoru Hosoda,29.0,82.0,99.0,44.0,Colleen O'Shaughnessey,93.0,9628751.0,Action|Adventure|Animation|Family|Sci-Fi,Lara Jill Miller,5164,315,Mona Marshall,0.0,65.0,English,USA,5000000.0,2000.0,45.0,5.9,1.85,207
3758,Color,Brian Dannelly,121.0,92.0,12.0,797.0,Patrick Fugit,3000.0,8786715.0,Comedy|Drama,Macaulay Culkin,40274,5668,Eva Amurri Martino,5.0,324.0,English,USA,5000000.0,2004.0,835.0,6.9,1.85,0
3759,Color,Denys Arcand,135.0,112.0,66.0,21.0,Stéphane Rousseau,150.0,3432342.0,Comedy|Crime|Drama|Mystery|Romance,Marie-Josée Croze,24921,253,Marina Hands,2.0,166.0,French,Canada,6000000.0,2003.0,28.0,7.7,2.35,0
3761,Color,J.S. Cardone,56.0,90.0,23.0,560.0,Kerr Smith,847.0,6755271.0,Horror|Thriller,Brendan Fehr,7319,3004,Izabella Miko,4.0,131.0,English,USA,5000000.0,2001.0,591.0,5.3,1.85,327
3763,Color,Jay Levey,59.0,150.0,3.0,448.0,Gedde Watanabe,859.0,6157157.0,Comedy|Drama,Fran Drescher,21416,3942,Michael Richards,1.0,198.0,English,USA,5000000.0,1989.0,448.0,7.0,1.85,0
3765,Color,Tamara Jenkins,60.0,91.0,84.0,572.0,Kevin Corrigan,1000.0,5480318.0,Comedy|Drama,Natasha Lyonne,9427,2691,Jessica Walter,0.0,79.0,English,USA,5000000.0,1998.0,778.0,6.6,1.85,462
3767,Color,Jon Favreau,81.0,95.0,4000.0,334.0,Faizon Love,4000.0,5308707.0,Comedy|Crime|Drama|Thriller,Jon Favreau,15053,5245,Jonathan Silverman,2.0,165.0,English,USA,5000000.0,2001.0,585.0,6.4,1.85,393
3768,Color,Duncan Jones,415.0,97.0,0.0,372.0,Matt Berry,18000.0,5009677.0,Drama|Mystery|Sci-Fi,Kevin Spacey,260607,19404,Benedict Wong,0.0,485.0,English,UK,5000000.0,2009.0,572.0,7.9,2.35,47000
3770,Color,Ronan Chapalain,7.0,41.0,0.0,0.0,Guillaume Denaiffe,55.0,4074023.0,Documentary,Norbert Ferrer,296,55,Chloe Hollings,0.0,4.0,English,UK,5000000.0,2010.0,0.0,6.9,1.78,89
3771,Color,Atom Egoyan,120.0,112.0,460.0,395.0,Sarah Polley,990.0,4306697.0,Drama,Bruce Greenwood,26720,2820,Simon Baker,0.0,196.0,English,Canada,5000000.0,1997.0,900.0,7.7,2.35,920
3772,Color,Xavier Beauvois,195.0,122.0,22.0,32.0,Michael Lonsdale,186.0,3950029.0,Drama,Lambert Wilson,12411,416,Olivier Rabourdin,0.0,89.0,French,France,4000000.0,2010.0,135.0,7.2,2.35,0
3773,Color,Randall Miller,109.0,110.0,19.0,39.0,Freddy Rodríguez,25000.0,4040588.0,Comedy|Drama,Alan Rickman,12233,25676,Greg Collins,0.0,89.0,English,USA,5000000.0,2008.0,579.0,6.8,2.35,0
3775,Color,Peter Jackson,93.0,108.0,0.0,88.0,Jed Brophy,14000.0,3049135.0,Biography|Crime|Drama|Romance|Thriller,Kate Winslet,50197,14574,Liz Mullane,2.0,265.0,English,New Zealand,5000000.0,1994.0,433.0,7.4,2.35,0
3776,Color,Michael Polish,12.0,121.0,35.0,473.0,Bobby Batson,4000.0,4700361.0,Drama,Hayden Christensen,2047,6617,Cynthia Barrett,0.0,29.0,English,USA,5000000.0,2015.0,849.0,4.6,2.35,0
3777,Color,Dan Rush,155.0,97.0,7.0,939.0,Scott Takeda,8000.0,2711210.0,Comedy|Drama,Will Ferrell,40305,10517,Stephen Root,1.0,86.0,English,USA,5000000.0,2010.0,981.0,6.4,2.35,0
3778,Color,Jake Kasdan,81.0,116.0,52.0,102.0,Ryan O'Neal,624.0,1980338.0,Comedy|Crime|Drama|Mystery|Thriller,Kim Dickens,12366,1209,Angela Featherstone,2.0,151.0,English,USA,5000000.0,1998.0,385.0,7.0,1.85,507
3779,Color,Brad Anderson,204.0,94.0,122.0,360.0,Jennifer Jason Leigh,23000.0,1082044.0,Drama|Thriller,Christian Bale,281649,24994,Reg E. Cathey,0.0,458.0,English,Spain,5000000.0,2004.0,1000.0,7.7,2.35,21000
3780,Color,Paul Schrader,19.0,103.0,261.0,145.0,Jane Adams,722.0,1100000.0,Crime|Drama,Dana Delany,3665,1201,David Clennon,0.0,39.0,English,USA,5000000.0,1992.0,280.0,6.8,1.85,247
3781,Color,Michael Cuesta,163.0,112.0,52.0,688.0,Paz Vega,10000.0,2445646.0,Biography|Crime|Drama|Mystery|Thriller,Jeremy Renner,32382,12897,Robert Pralgo,1.0,99.0,English,USA,5000000.0,2014.0,963.0,7.0,2.35,13000
3782,Color,John Cameron Mitchell,248.0,91.0,263.0,192.0,Jon Tenney,967.0,2221809.0,Drama,Dianne Wiest,40618,1582,Tammy Blanchard,0.0,144.0,English,USA,5000000.0,2010.0,289.0,7.0,1.85,0
3783,Color,Fenton Bailey,39.0,98.0,13.0,600.0,Mia Kirshner,3000.0,296665.0,Biography|Crime|Drama|Thriller,Macaulay Culkin,12675,5185,Marilyn Manson,1.0,158.0,English,USA,5000000.0,2003.0,971.0,6.3,1.85,0
3784,Color,Jeremy Saulnier,322.0,95.0,57.0,233.0,Mark Webber,727.0,3219029.0,Crime|Horror|Music|Thriller,Alia Shawkat,28845,1836,Joe Cole,0.0,125.0,English,USA,5000000.0,2015.0,442.0,7.1,2.35,10000
3787,Color,Wes Anderson,83.0,91.0,0.0,65.0,Darryl Cox,387.0,1040879.0,Comedy|Crime|Drama,Andrew Wilson,54478,648,Lumi Cavazos,0.0,184.0,English,USA,7000000.0,1996.0,96.0,7.1,1.85,0
3788,Color,Kevin Spacey,37.0,97.0,18000.0,977.0,Joe Mantegna,10000.0,326308.0,Crime|Drama|Thriller,Viggo Mortensen,6632,13718,Faye Dunaway,3.0,69.0,English,USA,5000000.0,1996.0,1000.0,6.1,2.35,225
3793,Color,Nicholas Fackler,27.0,90.0,6.0,940.0,Ellen Burstyn,3000.0,124720.0,Drama|Romance,Adam Scott,1560,4987,Martin Landau,0.0,15.0,English,USA,5000000.0,2008.0,1000.0,7.3,1.85,777
3795,Color,Morgan J. Freeman,31.0,90.0,204.0,697.0,John Heard,1000.0,99147.0,Drama,Ethan Suplee,1884,3207,Sara Gilbert,3.0,28.0,English,USA,2000000.0,1998.0,697.0,6.2,1.85,69
3798,Color,Brian De Palma,133.0,90.0,0.0,15.0,Daniel Stewart Sherman,343.0,65087.0,Crime|Thriller|War,Mike Figueroa,8824,408,Kel O'Neill,0.0,108.0,English,USA,5000000.0,2007.0,29.0,6.2,1.85,559
3799,Color,Klaus Menzel,13.0,103.0,34.0,227.0,Jacqueline Bisset,811.0,16066.0,Mystery|Romance|Thriller,Adam Garcia,1207,1789,Alice Evans,0.0,44.0,English,Germany,5000000.0,2004.0,522.0,3.3,2.35,40
3819,Color,Jirí Menzel,99.0,113.0,44.0,4.0,Ivan Barnev,61.0,617228.0,Comedy|Drama|Romance|War,Julia Jentsch,6183,92,Milan Lasica,1.0,27.0,Czech,Czech Republic,84450000.0,2006.0,12.0,7.4,1.85,1000
3820,Color,Fatih Akin,115.0,99.0,766.0,269.0,Moritz Bleibtreu,595.0,274385.0,Comedy|Drama,Udo Kier,29203,1519,Birol Ünel,3.0,26.0,German,Germany,4000000.0,2009.0,486.0,7.3,1.85,0
3821,Color,Billy Bob Thornton,104.0,148.0,0.0,263.0,Dwight Yoakam,3000.0,24475416.0,Drama,Robert Duvall,72443,3967,J.T. Walsh,0.0,309.0,English,USA,890000.0,1996.0,324.0,8.0,1.85,0
3823,Color,Eli Roth,303.0,93.0,0.0,581.0,Takashi Miike,1000.0,47277326.0,Horror,Jay Hernandez,138814,2990,Rick Hoffman,0.0,1516.0,English,USA,4800000.0,2005.0,1000.0,5.9,2.35,0
3824,Color,Michael Winterbottom,122.0,94.0,187.0,427.0,Shirley Henderson,1000.0,1247453.0,Comedy|Drama,Steve Coogan,11202,3690,Dylan Moran,0.0,123.0,English,UK,2800000.0,2005.0,887.0,6.8,2.35,750
3825,Color,Jeff Nichols,359.0,121.0,337.0,41.0,Shea Whigham,982.0,1729969.0,Drama|Thriller,Katy Mixon,68211,1520,Robert Longstreet,0.0,219.0,English,USA,5000000.0,2011.0,463.0,7.4,2.35,14000
3826,Color,Frank LaLoggia,130.0,118.0,7.0,339.0,Lukas Haas,968.0,1705139.0,Fantasy|Horror|Mystery|Thriller,Alex Rocco,4695,2545,Katherine Helmond,0.0,69.0,English,USA,4700000.0,1988.0,733.0,6.7,1.85,0
3829,Color,Tobe Hooper,159.0,101.0,365.0,14.0,Lou Perryman,237.0,8025872.0,Comedy|Horror,Bill Johnson,19234,302,Jim Siedow,3.0,258.0,English,USA,4700000.0,1986.0,28.0,5.5,1.85,0
3831,Color,Nicolas Winding Refn,440.0,90.0,0.0,428.0,Kristin Scott Thomas,33000.0,778565.0,Crime|Drama,Ryan Gosling,83234,34779,Yayaying Rhatha Phongam,1.0,475.0,English,Denmark,4800000.0,2013.0,1000.0,5.7,1.85,30000
3837,Color,Michel Leclerc,87.0,100.0,3.0,9.0,Jacques Gamblin,74.0,513836.0,Comedy|Drama|Romance,Sara Forestier,6304,143,Zinedine Soualem,1.0,21.0,French,France,4600000.0,2010.0,52.0,7.2,1.85,0
3839,Color,Tom Kalin,121.0,97.0,4.0,577.0,Elena Anaya,13000.0,434417.0,Drama,Eddie Redmayne,8867,15093,Stephen Dillane,1.0,65.0,English,Spain,4600000.0,2007.0,1000.0,5.9,1.85,0
3841,Color,Hugh Wilson,45.0,96.0,37.0,542.0,Bubba Smith,801.0,81200000.0,Comedy,Steve Guttenberg,87739,3113,Michael Winslow,0.0,133.0,English,USA,4500000.0,1984.0,760.0,6.7,1.85,0
3843,Color,Mike Newell,84.0,117.0,179.0,239.0,James Fleet,1000.0,52700832.0,Comedy|Drama|Romance,Kristin Scott Thomas,107923,1862,Simon Callow,4.0,197.0,English,UK,4500000.0,1994.0,398.0,7.1,1.66,0
3846,Color,Spike Lee,202.0,108.0,0.0,346.0,Rosario Dawson,22000.0,13060843.0,Drama,Philip Seymour Hoffman,149528,26050,Aaron Stanford,0.0,454.0,English,USA,15000000.0,2002.0,3000.0,7.7,2.35,0
3848,Color,Lana Wachowski,120.0,109.0,0.0,126.0,Kevin Michael Richardson,3000.0,3798532.0,Crime|Drama|Romance|Thriller,Christopher Meloni,41138,3668,Peter Spellos,0.0,208.0,English,USA,4500000.0,1996.0,441.0,7.4,1.85,2000
3849,Color,Darren Aronofsky,234.0,102.0,0.0,167.0,Mark Margolis,1000.0,3609278.0,Drama,Ellen Burstyn,573541,2235,Louise Lasser,0.0,1916.0,English,USA,4500000.0,2000.0,1000.0,8.4,1.37,38000
3851,Color,Carlos Saura,35.0,115.0,98.0,4.0,Juan Luis Galiardo,341.0,1687311.0,Drama|Musical,Mía Maestro,2412,371,Miguel Ángel Solá,3.0,40.0,Spanish,Spain,700000000.0,1998.0,26.0,7.2,2.0,539
3854,Color,Richard Kelly,283.0,133.0,219.0,701.0,Mary McDonnell,15000.0,727883.0,Drama|Sci-Fi|Thriller,Jake Gyllenhaal,580999,17040,James Duval,1.0,2110.0,English,USA,4500000.0,2001.0,933.0,8.1,2.35,33000
3856,Color,Mike van Diem,54.0,122.0,4.0,3.0,Fedja van Huêt,25.0,713413.0,Crime|Drama|Mystery,Jan Decleir,9171,48,Hans Kesting,1.0,68.0,Dutch,Netherlands,4500000.0,1997.0,20.0,7.8,1.85,689
3857,Color,Jonas Åkerlund,92.0,106.0,68.0,391.0,Nicholas Gonzalez,835.0,410241.0,Comedy|Crime|Drama,Patrick Fugit,32357,2110,Debbie Harry,0.0,199.0,English,USA,2000000.0,2002.0,601.0,6.8,1.85,3000
3859,Color,Chan-wook Park,202.0,112.0,0.0,38.0,Yeong-ae Lee,717.0,211667.0,Crime|Drama,Min-sik Choi,53508,907,Hye-jeong Kang,0.0,131.0,Korean,South Korea,4200000000.0,2005.0,126.0,7.7,2.35,4000
3861,Color,Barry Skolnick,54.0,99.0,0.0,798.0,Jason Flemyng,26000.0,92191.0,Comedy|Drama|Sport,Jason Statham,29463,29325,Danny Dyer,1.0,84.0,English,UK,2500000.0,2001.0,1000.0,6.5,1.85,0
3862,Color,Johnnie To,98.0,110.0,143.0,76.0,Anthony Chau-Sang Wong,155.0,49413.0,Action|Crime|Thriller,Simon Yam,6919,398,Josie Ho,0.0,26.0,Cantonese,Hong Kong,35000000.0,2006.0,96.0,7.3,2.35,528
3865,Color,Agnieszka Wojtowicz-Vosloo,138.0,104.0,0.0,329.0,Josh Charles,14000.0,108229.0,Drama|Horror|Mystery|Thriller,Liam Neeson,30836,15860,Chandler Canterbury,1.0,137.0,English,USA,4500000.0,2009.0,1000.0,5.9,2.35,7000
3867,Color,Milos Forman,149.0,133.0,869.0,425.0,Michael Berryman,888.0,112000000.0,Drama,Scatman Crothers,680041,2176,Louise Fletcher,0.0,760.0,English,USA,4400000.0,1975.0,721.0,8.7,1.85,32000
3873,Color,Nick Love,111.0,112.0,63.0,422.0,Ray Winstone,2000.0,26345.0,Action|Crime|Drama,Hayley Atwell,16445,4810,Alan Ford,4.0,99.0,English,UK,3000000.0,2012.0,1000.0,6.1,2.35,0
3876,Color,Niki Caro,149.0,101.0,51.0,8.0,Rawiri Paratene,446.0,20772796.0,Drama|Family,Keisha Castle-Hughes,34232,497,Tammy Davis,1.0,346.0,English,New Zealand,6000000.0,2002.0,20.0,7.6,2.35,0
3877,Color,R. Balki,12.0,133.0,12.0,106.0,Abhishek Bachchan,464.0,199228.0,Comedy|Drama,Vidya Balan,7295,1045,Paresh Rawal,0.0,49.0,Hindi,India,150000000.0,2009.0,374.0,7.2,2.35,504
3883,Color,Timur Bekmambetov,232.0,104.0,335.0,16.0,Aleksey Chadov,114.0,1487477.0,Fantasy|Thriller,Konstantin Khabenskiy,47097,206,Zhanna Friske,0.0,310.0,Russian,Russia,4200000.0,2004.0,28.0,6.5,1.85,0
3884,Color,Neil Jordan,63.0,112.0,277.0,327.0,Miranda Richardson,1000.0,62549000.0,Crime|Drama|Romance|Thriller,Jim Broadbent,41361,2412,Stephen Rea,0.0,148.0,English,UK,2300000.0,1992.0,530.0,7.3,2.35,0
3885,Color,Bob Clark,75.0,94.0,84.0,95.0,Susan Clark,110.0,105500000.0,Comedy,Art Hindle,31260,582,Tony Ganios,0.0,152.0,English,Canada,4000000.0,1981.0,95.0,6.2,1.85,0
3886,Color,George A. Romero,274.0,90.0,0.0,231.0,Shawn Roberts,648.0,101055.0,Horror,Julian Richings,17478,1951,Kathleen Munroe,0.0,159.0,English,USA,4000000.0,2009.0,529.0,5.0,2.35,0
3888,Color,Sofia Coppola,265.0,101.0,0.0,11.0,Bill Murray,19000.0,44566004.0,Drama,Scarlett Johansson,321283,32015,Catherine Lambert,0.0,1848.0,English,USA,4000000.0,2003.0,13000.0,7.8,1.85,17000
3889,Color,Woody Allen,154.0,93.0,11000.0,629.0,Carol Kane,11000.0,39200000.0,Comedy|Romance,Woody Allen,192940,12691,Shelley Duvall,0.0,491.0,English,USA,4000000.0,1977.0,636.0,8.1,1.37,0
3890,Color,Cecil B. DeMille,44.0,152.0,309.0,132.0,Dorothy Lamour,232.0,36000000.0,Drama|Family|Romance,Gloria Grahame,9456,825,Cornel Wilde,0.0,107.0,English,USA,4000000.0,1952.0,178.0,6.7,1.37,625
3892,Color,Marc Forster,153.0,112.0,395.0,80.0,Peter Boyle,13000.0,31252964.0,Drama|Romance,Heath Ledger,71495,13707,Marcus Lyle Brown,1.0,522.0,English,USA,4000000.0,2001.0,595.0,7.1,2.35,0
3893,Color,Henry Hobson,256.0,95.0,9.0,428.0,J.D. Evermore,584.0,131175.0,Drama|Horror,Joely Richardson,30219,1885,David A Cole,2.0,200.0,English,USA,8500000.0,2015.0,430.0,5.6,2.35,22000
3894,Color,Mike Figgis,123.0,111.0,81.0,687.0,Valeria Golino,12000.0,31968347.0,Drama|Romance,Nicolas Cage,93894,14823,Julian Sands,0.0,286.0,English,USA,3600000.0,1995.0,898.0,7.6,1.66,0
3898,Color,Rob Cohen,149.0,91.0,357.0,326.0,Hill Harper,3000.0,35385560.0,Mystery|Thriller,Ryan Guzman,27198,4807,Adam Hicks,1.0,131.0,English,USA,4000000.0,2015.0,465.0,4.6,2.35,8000
3901,Color,Lisa Cholodenko,323.0,106.0,450.0,712.0,Mia Wasikowska,14000.0,20803237.0,Comedy|Drama,Josh Hutcherson,110616,18645,Yaya DaCosta,1.0,291.0,English,USA,3500000.0,2010.0,3000.0,7.1,1.85,16000
3902,Color,John Carpenter,172.0,93.0,0.0,133.0,Peter Jason,355.0,13008928.0,Horror|Sci-Fi|Thriller,Meg Foster,73501,837,George 'Buck' Flower,0.0,333.0,English,USA,4000000.0,1988.0,151.0,7.3,2.35,27000
3905,Color,Ed Gass-Donnelly,161.0,93.0,8.0,400.0,Spencer Treat Clark,45000.0,15152879.0,Drama|Horror|Thriller,Muse Watson,13506,46868,Ashley Bell,0.0,68.0,English,France,5000000.0,2013.0,541.0,4.0,2.35,0
3906,Color,Richard Linklater,548.0,165.0,0.0,127.0,Lorelei Linklater,230.0,25359200.0,Drama,Ellar Coltrane,266020,673,Libby Villari,0.0,836.0,English,USA,4000000.0,2014.0,193.0,8.0,1.85,92000
3907,Color,Woody Allen,177.0,96.0,11000.0,405.0,Kevin McNally,19000.0,10515579.0,Comedy|Crime|Mystery,Scarlett Johansson,66840,20132,Geoff Bell,0.0,248.0,English,UK,4000000.0,2006.0,427.0,6.7,1.85,0
3909,Color,DJ Pooh,27.0,93.0,69.0,69.0,Dr. Dre,522.0,10097096.0,Comedy,Angell Conwell,5612,955,DJ Pooh,2.0,38.0,English,USA,4000000.0,2001.0,231.0,4.6,1.85,842
3910,Color,DJ Pooh,22.0,82.0,69.0,585.0,Mike Epps,939.0,9821335.0,Comedy,Mo'Nique,1415,3354,Faizon Love,1.0,10.0,English,USA,6000000.0,2000.0,706.0,4.0,1.85,118
3911,Color,Wayne Kramer,157.0,101.0,47.0,407.0,Paul Sorvino,658.0,8243880.0,Crime|Drama|Fantasy|Romance,Estella Warren,28714,3086,Shawn Hatosy,1.0,215.0,English,USA,3200000.0,2003.0,636.0,7.0,2.35,762
3913,Color,Patrick Stettner,125.0,81.0,5.0,710.0,Joe Morton,49000.0,7825820.0,Crime|Mystery|Thriller,Robin Williams,13086,50831,Rory Culkin,0.0,156.0,English,USA,4000000.0,2006.0,780.0,5.9,1.85,576
3916,Color,J.A. Bayona,300.0,105.0,171.0,143.0,Belén Rueda,382.0,7159147.0,Drama|Mystery|Thriller,Geraldine Chaplin,120189,954,Fernando Cayo,0.0,308.0,Spanish,Spain,3400000.0,2007.0,273.0,7.5,2.35,11000
3917,Color,Michael Tiddes,69.0,86.0,89.0,511.0,Essence Atkins,986.0,17314483.0,Comedy|Fantasy,Ashley Rickards,14621,4073,Gabriel Iglesias,2.0,48.0,English,USA,4000000.0,2014.0,713.0,4.7,1.85,0
3918,Color,Roger Avary,143.0,110.0,675.0,968.0,Faye Dunaway,16000.0,6525762.0,Comedy|Drama|Romance,Ian Somerhalder,44339,19928,Clifton Collins Jr.,2.0,425.0,English,USA,4000000.0,2002.0,977.0,6.7,1.85,0
3921,Color,Allison Anders,51.0,110.0,99.0,960.0,Alicia Witt,4000.0,4301331.0,Comedy|Fantasy,Salma Hayek,78241,7921,Lili Taylor,6.0,177.0,English,USA,4000000.0,1995.0,975.0,6.7,1.85,0
3922,Color,Steven Shainberg,163.0,104.0,30.0,296.0,Stephen McHattie,769.0,4046737.0,Comedy|Drama|Romance,Jeremy Davies,67949,2251,Lesley Ann Warren,1.0,390.0,English,USA,4000000.0,2002.0,413.0,7.1,1.85,15000
3923,Color,Rick de Oliveira,52.0,96.0,2.0,0.0,Alan Taylor,960.0,3713002.0,Documentary,Laura Ramsey,3611,972,Benjamin Fletcher,1.0,62.0,English,USA,8000000.0,2003.0,12.0,2.7,1.85,131
3924,Color,Oliver Stone,40.0,110.0,0.0,237.0,Zach Grenier,721.0,3468572.0,Drama,Michael Wincott,10073,1966,Bill Johnson,0.0,78.0,English,USA,4000000.0,1988.0,246.0,7.3,1.85,816
3925,Color,Christopher Guest,50.0,84.0,378.0,611.0,Fred Willard,925.0,2892582.0,Comedy,Catherine O'Hara,22697,3559,Larry Miller,0.0,202.0,English,USA,4000000.0,1996.0,729.0,7.6,1.85,0
3926,Color,Jeff Franklin,45.0,94.0,24.0,545.0,Tyra Banks,834.0,2800000.0,Comedy,Ivana Milicevic,4377,2662,Bridgette Wilson-Sampras,3.0,85.0,English,USA,4000000.0,1999.0,625.0,5.8,1.85,309
3927,Color,John Dahl,121.0,93.0,131.0,90.0,Aaron Hughes,497.0,2426851.0,Comedy|Crime|Romance|Thriller,Philip Baker Hall,16224,776,Jayne Eastwood,1.0,76.0,English,USA,4000000.0,2007.0,113.0,6.5,2.55,830
3928,Color,Mike Mills,114.0,96.0,101.0,71.0,Lou Taylor Pucci,730.0,1325073.0,Comedy|Drama,Kelli Garner,18762,1208,Nancy O'Dell,0.0,91.0,English,USA,4000000.0,2005.0,394.0,6.6,2.35,708
3930,Color,Dave McKean,116.0,101.0,21.0,161.0,Gina McKee,420.0,864959.0,Adventure|Fantasy,Stephanie Leonidas,20275,1215,Rob Brydon,0.0,151.0,English,UK,4000000.0,2005.0,291.0,6.9,1.85,0
3931,Color,Ron Fricke,115.0,102.0,330.0,0.0,Balinese Tari Legong Dancers,48.0,2601847.0,Documentary|Music,Collin Alfredo St. Dic,22457,48,Puti Sri Candra Dewi,0.0,69.0,None,USA,4000000.0,2011.0,0.0,8.5,2.35,26000
3932,Color,Ruggero Deodato,15.0,87.0,101.0,324.0,Eva LaRue,721.0,800000.0,Adventure|Fantasy,Michael Berryman,2308,1700,Richard Lynch,0.0,35.0,English,USA,4000000.0,1987.0,576.0,4.8,1.85,550
3935,Color,Mars Callahan,41.0,99.0,60.0,444.0,Ricky Schroder,979.0,562059.0,Drama|Thriller,Chazz Palminteri,8535,3130,Ernie Reyes Jr.,4.0,113.0,English,USA,4000000.0,2002.0,665.0,7.0,1.85,872
3936,Color,Mike Figgis,31.0,106.0,81.0,687.0,Saffron Burrows,2000.0,399793.0,Drama,Kelly Macdonald,2877,4343,Julian Sands,0.0,70.0,English,USA,4000000.0,1999.0,811.0,5.4,1.78,111
3938,Color,David Gordon Green,232.0,117.0,234.0,221.0,Tye Sheridan,12000.0,371897.0,Drama,Nicolas Cage,36494,13607,Ronnie Gene Blevins,2.0,118.0,English,USA,4000000.0,2013.0,1000.0,6.9,2.35,11000
3939,Color,Stefan Schwartz,43.0,99.0,13.0,159.0,Dan Futterman,419.0,302204.0,Comedy|Crime|Romance,Peter McNamara,6705,975,Ralph Ineson,3.0,53.0,English,UK,3000000.0,1997.0,254.0,6.6,2.35,167
3940,Color,Renny Harlin,68.0,102.0,212.0,195.0,Lane Smith,10000.0,354704.0,Crime|Drama|Horror|Thriller,Viggo Mortensen,2705,11083,Hal Landon Jr.,0.0,38.0,English,USA,1300000.0,1987.0,633.0,5.9,1.85,314
3941,Color,Robert Lee King,51.0,85.0,0.0,209.0,Kathleen Robertson,945.0,265107.0,Comedy|Horror|Mystery,Lauren Ambrose,4617,2282,Beth Broderick,1.0,93.0,English,Australia,1500000.0,2000.0,774.0,6.3,1.85,614
3942,Color,Kevin Allen,33.0,86.0,8.0,428.0,Frances Fisher,759.0,185577.0,Comedy,Craig Ferguson,2133,2805,Mary McCormack,1.0,31.0,English,UK,4000000.0,1999.0,638.0,6.3,1.85,182
3943,Color,Jorge Ramírez Suárez,26.0,120.0,45.0,69.0,Adriana Barraza,623.0,100412.0,Drama,Hector Kotsifakis,2112,824,Arcelia Ramírez,0.0,7.0,German,Mexico,4000000.0,2013.0,85.0,7.7,2.35,0
3944,Color,David Schwimmer,109.0,106.0,0.0,67.0,Jordan Trovillion,617.0,58214.0,Crime|Drama|Thriller,Noah Emmerich,34224,916,Zoe Levin,0.0,137.0,English,USA,9500000.0,2010.0,163.0,7.0,2.35,10000
3945,Color,Barry Levinson,34.0,103.0,272.0,70.0,Brían F. O'Byrne,736.0,75078.0,Comedy,Anna Friel,1398,1403,Pauline McLynn,4.0,26.0,English,USA,14000000.0,2000.0,450.0,6.3,1.85,132
3947,Color,Anne Fontaine,141.0,112.0,105.0,748.0,Naomi Watts,18000.0,317125.0,Drama|Romance,Robin Wright,23334,25269,Ben Mendelsohn,0.0,87.0,English,Australia,16000000.0,2013.0,6000.0,6.2,2.35,0
3949,Color,Fernando León de Aranoa,64.0,113.0,58.0,9.0,Enrique Villén,331.0,146402.0,Comedy|Drama,Luis Tosar,9913,387,Aida Folch,1.0,38.0,Spanish,Spain,4000000.0,2002.0,27.0,7.7,1.85,0
3950,Color,Jim Mickle,215.0,98.0,53.0,65.0,Michael Cerveris,530.0,18469.0,Drama|Horror|Sci-Fi,Connor Paolo,34263,1038,Nick Damici,1.0,141.0,English,USA,650000.0,2010.0,238.0,6.5,2.35,0
3952,Color,Stephen Kay,12.0,92.0,19.0,599.0,Marg Helgenberger,18000.0,12836.0,Biography|Drama,Keanu Reeves,1686,20135,Gretchen Mol,1.0,28.0,English,USA,4000000.0,1997.0,759.0,5.8,1.85,161
3953,Color,Karim Aïnouz,70.0,106.0,19.0,9.0,Clemens Schick,585.0,20262.0,Drama,Wagner Moura,1738,629,Jesuíta Barbosa,2.0,10.0,Portuguese,Brazil,4000000.0,2014.0,29.0,6.1,2.35,278
